id;model;msnbc;msnemb;OBCN;registeredDate;gpsId;qrCode;station.id;station.name;status;states;Lock RSOC;Lock voltage;location;lastCheckUp;totalTripsSinceLastCheckUp;tripsDurationSinceLastCheckUp;lastReportDate;totalTrips;tripsDurationTotal;Battery voltage;Battery temperature;Battery RSOC;Battery current;Motor odometer;custom1;Lock ID;Lock IMEI;Lock UICCID;Lock Status;Lock firmware;BCU firmware;Battery Firmware;Motor Firmware;nfcTagUid;Abandoned;Misparked;Last GPS Position;Last GPS Position Date;BCU Serial Number
7217;FIT;T4320;000028E6D416500304E0;S/N 116069;12/7/2023 19:27;;NURULB;461;106 - MOSCONI Y CONSTITUYENTES;OPERATIVE;OPERATIVE;;;AT_STATION;10/7/2025 09:47;22;29928;9/7/2025 17:49;1581;1858403;;;;;;;;;;;;;;;;false;false;-34.58088, -58.49363;20/7/2025 19:11;
7220;FIT;T4536;0000967CD516500304E0;S/N 005890;12/7/2023 19:33;;NPLKRG;572;125 - BILBAO;OPERATIVE;OPERATIVE;;;AT_STATION;10/7/2025 07:50;9;8867;10/7/2025 07:50;1603;1941687;;;;;;;;;;;;;;;;false;false;-34.6340752, -58.459008;21/7/2025 08:08;
7221;FIT;T4535;0000BEACD416500304E0;S/N 006397;12/7/2023 19:33;;NBXFGC;369;304 - Navarro;OPERATIVE;OPERATIVE;;;AT_STATION;7/7/2025 19:41;54;63930;13/7/2025 18:01;1807;2272773;;;;;;;;;;;;;;;;false;false;-34.592244, -58.491797;20/7/2025 18:01;
7222;FIT;T4216;00005E70D016500304E0;S/N 005933;12/7/2023 19:38;;NVBHEE;433;273 - Plazoleta Colombia;OPERATIVE;OPERATIVE;;;AT_STATION;12/7/2025 15:00;14;12131;12/7/2025 15:00;1314;1526399;;;;;;;;;;;;;;;;false;false;-34.637697, -58.373726;17/7/2025 13:58;
7223;FIT;T4215;000084E6D416500304E0;S/N 005924;12/7/2023 19:38;;NDEYDB;301;309 - UTN II;OPERATIVE;OPERATIVE;;;AT_STATION;11/7/2025 19:37;25;30531;17/7/2025 09:14;1848;2316881;;;;;;;;;;;;;;;;false;false;-34.66036165776025, -58.4676386893849;21/7/2025 14:14;
7224;FIT;T4213;000087D2E316500304E0;S/N 005787;12/7/2023 19:38;;NHWPOB;197;197 - PLAZA CIUDAD DE UDINE;OPERATIVE;OPERATIVE;;;AT_STATION;15/7/2025 16:23;3;5896;15/7/2025 18:13;1761;2031262;;;;;;;;;;;;;;;;false;false;-34.620998, -58.493044;20/7/2025 11:56;
7227;FIT;T4506;0000844ED416500304E0;S/N 006001;12/7/2023 19:40;;NYDIPB;175;147 - Constitución;OPERATIVE;OPERATIVE;;;AT_STATION;21/7/2025 07:32;0;0;21/7/2025 07:32;1750;2173823;;;;;;;;;;;;;;;;false;false;-34.626851, -58.380707;21/7/2025 07:32;
7231;FIT;T4436;00000ADDD016500304E0;S/N 006980;12/7/2023 19:47;;NDAWBF;104;104 - Federico Lacroze;OPERATIVE;OPERATIVE;;;AT_STATION;15/7/2025 09:27;13;10849;15/7/2025 09:25;1683;2274575;;;;;;;;;;;;;;;;false;false;-34.587617, -58.455212;20/7/2025 05:47;
7232;FIT;T4421;0000BFDAD116500304E0;S/N 002714;12/7/2023 19:47;;NHYQNI;262;349 - Plaza Saenz Peña;OPERATIVE;OPERATIVE;;;AT_STATION;18/7/2025 09:19;3;5130;14/7/2025 10:22;2275;2758449;;;;;;;;;;;;;;;;false;false;-34.6097088334705, -58.46729693359809;20/7/2025 12:58;
7234;FIT;T4243;000076E0D016500304E0;S/N 116195;12/7/2023 19:52;;NXRNTH;8;008 - Congreso;OPERATIVE;OPERATIVE;;;AT_STATION;20/7/2025 04:00;3;6903;21/7/2025 10:11;1788;2099776;;;;;;;;;;;;;;;;false;false;-34.6094218, -58.3893364;21/7/2025 13:25;
7235;FIT;T4242;00004D26D516500304E0;S/N 006160;12/7/2023 19:52;;NXUFPH;74;074 - INSTITUTO LELOIR;OPERATIVE;OPERATIVE;;;AT_STATION;18/7/2025 11:34;3;1934;20/7/2025 13:45;1571;1803052;;;;;;;;;;;;;;;;false;false;-34.60439, -58.43454;21/7/2025 15:03;
7238;FIT;T1380;00001C0BCF16500304E0;S/N 002652;1/2/2024 12:34;;NNCYXK;302;340 - PLAZA NUEVA POMPEYA;OPERATIVE;OPERATIVE;;;AT_STATION;19/7/2025 03:45;8;11330;19/7/2025 07:44;1273;1395301;;;;;;;;;;;;;;;;false;false;-34.6518464, -58.415771;21/7/2025 11:41;
7241;FIT;T4675;0000ACA0D516500304E0;R007021;13/9/2024 10:39;;NCTKKG;215;113 - Guatemala;OPERATIVE;OPERATIVE;;;AT_STATION;14/7/2025 19:43;10;13787;17/7/2025 09:06;1181;1301151;;;;;;;;;;;;;;;;false;false;-34.58664586130691, -58.42511616309484;21/7/2025 12:39;
7242;FIT;T4676;000074BDD016500304E0;R006401;13/9/2024 10:39;;NHTHSH;434;247 - PLAZA LUCIO DEMARE;OPERATIVE;OPERATIVE;;;AT_STATION;17/7/2025 09:35;9;18945;1/7/2025 09:31;1001;1186781;;;;;;;;;;;;;;;;false;false;-34.54569, -58.46514;20/7/2025 14:42;
7244;FIT;T4679;00006C56D016500304E0;R003020;13/9/2024 10:39;;NQQKUH;265;361 - Plaza Don Segundo Sombra;OPERATIVE;OPERATIVE;;;AT_STATION;13/7/2025 07:39;7;4502;4/7/2025 23:59;1099;1481257;;;;;;;;;;;;;;;;false;false;-34.64196, -58.4505;18/7/2025 18:11;
7246;FIT;T4682;00008757D016500304E0;R003210;13/9/2024 10:39;;NKMTGE;371;269 - Plaza De La Misericordia;OPERATIVE;OPERATIVE;;;AT_STATION;14/7/2025 07:08;13;11719;18/7/2025 09:20;1458;1731935;;;;;;;;;;;;;;;;false;false;0.0, 0.0;17/7/2025 17:14;
7247;FIT;T4683;00005A61D116500304E0;R005459;13/9/2024 10:40;;NDCHLE;245;248 - Husares;OPERATIVE;OPERATIVE;;;AT_STATION;8/7/2025 11:32;55;57589;19/7/2025 13:53;733;877671;;;;;;;;;;;;;;;;false;false;0.0, 0.0;20/7/2025 03:32;
7249;FIT;T4685;000010D0E416500304E0;R005787;13/9/2024 10:40;;NVALPH;;;OPERATIVE;OPERATIVE;;;IN_USE;21/7/2025 08:53;0;0;11/7/2025 07:57;1070;1310798;;;;;;;;;;;;;;;;false;false;0.0, 0.0;21/7/2025 15:05;
7251;FIT;T4687;00008734D016500304E0;R001727;13/9/2024 10:40;;NWMOOJ;245;248 - Husares;OPERATIVE;OPERATIVE;;;AT_STATION;7/7/2025 19:41;27;24381;16/7/2025 00:43;1312;1537679;;;;;;;;;;;;;;;;false;false;-34.552594, -58.4429397;18/7/2025 14:28;
7256;FIT;T4692;0000DC47D116500304E0;R005066;13/9/2024 10:40;;NDMPYF;;;OPERATIVE;OPERATIVE;;;IN_WAREHOUSE;15/7/2025 02:05;0;0;21/7/2025 13:15;1157;1524411;;;;;;;;;;;;;;;;false;false;0.0, 0.0;21/7/2025 13:18;
5;ICONIC;T1154;0000720ACF16500304E0;P0630745;1/2/2019 13:58;;FYLCEB;476;279 - PLAZA MONTE CASTRO;OPERATIVE;OPERATIVE;;;AT_STATION;12/7/2025 06:30;8;7447;12/7/2025 06:48;9175;19970611;;;;;;;;;;;;;;;;false;false;-34.6182924, -58.4985253;18/7/2025 16:29;
14;ICONIC;T0837;0000E7C6B008000304E0;P0630394;1/2/2019 13:58;;FJJPIJ;569;339 - HIPODROMO DE PALERMO;OPERATIVE;OPERATIVE;;;AT_STATION;17/7/2025 19:38;3;6049;20/7/2025 23:08;9994;16443186;;;;;;;;;;;;;;;;false;false;-34.568757, -58.427288;20/7/2025 14:14;
19;ICONIC;T1324;00000EC4B008000304E0;P0630403;1/2/2019 13:58;;FFPRIH;242;103 - MALBA;OPERATIVE;OPERATIVE;;;AT_STATION;16/7/2025 10:03;11;7074;18/7/2025 09:32;10055;20925687;;;;;;;;;;;;;;;;false;false;0.0, 0.0;17/7/2025 18:27;
37;ICONIC;T1458;000045E9B008000304E0;P0630596;1/2/2019 13:58;;NUXMOI;;;OPERATIVE;OPERATIVE;;;IN_USE;13/7/2025 06:20;17;27061;14/7/2025 08:42;8209;27431892;;;;;;;;;;;;;;;;false;false;0.0, 0.0;21/7/2025 15:01;
44;ICONIC;T0658;000026F1B008000304E0;P0630253;1/2/2019 13:58;Si;NOYULB;569;339 - HIPODROMO DE PALERMO;OPERATIVE;OPERATIVE;;;AT_STATION;15/7/2025 03:04;9;9411;17/7/2025 16:06;9098;19103334;;;;;;;;;;;;;;;;false;false;-34.568757, -58.427288;19/7/2025 16:20;
48;ICONIC;T1299;0000BA18B108000304E0;P0630638;1/2/2019 13:58;;FTIDAK;263;270 - PLAZA DEL ANGEL GRIS;OPERATIVE;OPERATIVE;;;AT_STATION;8/7/2025 10:58;16;12948;19/7/2025 11:50;8936;12346526;;;;;;;;;;;;;;;;false;false;0.0, 0.0;18/7/2025 15:52;
51;ICONIC;T0075;00007579B108000304E0;P0630614;1/2/2019 13:58;;FNHDHD;242;103 - MALBA;OPERATIVE;OPERATIVE;;;AT_STATION;10/7/2025 11:33;9;8122;18/7/2025 09:32;6718;9783085;;;;;;;;;;;;;;;;false;false;-34.57694914795284, -58.40398420287856;18/7/2025 18:02;
64;ICONIC;T4672;00008D30B108000304E0;P0630305;1/2/2019 13:58;;NVZLSG;;;OPERATIVE;OPERATIVE;;;IN_USE;10/7/2025 01:56;11;9415;11/7/2025 10:12;2530;18063512;;;;;;;;;;;;;;;;false;false;0.0, 0.0;21/7/2025 15:19;
79;ICONIC;T0114;00008020B108000304E0;P0631031;1/2/2019 13:58;;FIBRXB;393;300 - Jose Artigas;OPERATIVE;OPERATIVE;;;AT_STATION;16/7/2025 11:28;0;0;18/7/2025 12:06;9221;12949935;;;;;;;;;;;;;;;;false;false;-34.5902732694463, -58.466932201858796;21/7/2025 13:21;
81;ICONIC;T1277;00007FD3B008000304E0;P0630524;1/2/2019 13:58;;FZXKSE;449;352 - Papa Francisco;OPERATIVE;OPERATIVE;;;AT_STATION;16/7/2025 12:01;1;1335;18/7/2025 14:51;7702;10956723;;;;;;;;;;;;;;;;false;false;-34.62883578, -58.463297377;21/7/2025 15:16;
87;ICONIC;T0794;0000EA19B108000304E0;P0630753;1/2/2019 13:58;;FWTXOB;;;OPERATIVE;OPERATIVE;;;IN_WAREHOUSE;20/7/2025 19:50;0;0;21/7/2025 14:51;10597;23577693;;;;;;;;;;;;;;;;false;false;0.0, 0.0;21/7/2025 14:51;
102;ICONIC;T0310;00007F30B108000304E0;P0630716;1/2/2019 13:58;;NWXPRH;101;101 - Fitz Roy;OPERATIVE;OPERATIVE;;;AT_STATION;11/7/2025 07:34;13;8891;21/7/2025 11:08;9461;17897014;;;;;;;;;;;;;;;;false;false;-34.5891857, -58.4424397;21/7/2025 14:26;
107;ICONIC;T1704;000010C4B008000304E0;P0632284;1/2/2019 13:58;;FTCJLD;65;065 - Julián Álvarez;OPERATIVE;OPERATIVE;;;AT_STATION;19/7/2025 03:49;1;2347;19/7/2025 11:21;7687;16698037;;;;;;;;;;;;;;;;false;false;-34.5873124, -58.4157873;21/7/2025 14:21;
110;ICONIC;T1182;000095E9B008000304E0;P0630730;1/2/2019 13:58;;FKVBXB;291;244 - UADE;OPERATIVE;OPERATIVE;;;AT_STATION;7/7/2025 03:53;19;16518;21/7/2025 09:08;8124;14955851;;;;;;;;;;;;;;;;false;false;0.0, 0.0;20/7/2025 19:48;
114;FIT;T1632;00007773D016500304E0;S/N 110007;1/2/2019 13:58;;NCTRTJ;197;197 - PLAZA CIUDAD DE UDINE;OPERATIVE;OPERATIVE;;;AT_STATION;7/7/2025 02:07;26;32144;7/7/2025 04:17;6695;9829181;;;;;;;;;;;;;;;;false;false;-34.620998, -58.493044;20/7/2025 14:00;
120;ICONIC;T1732;000090CBC950000304E0;P0630836;1/2/2019 13:58;;NNCSRK;420;375 - Ciudad Universitaria I;OPERATIVE;OPERATIVE;;;AT_STATION;14/7/2025 09:46;21;26043;17/7/2025 11:04;7170;10983523;;;;;;;;;;;;;;;;false;false;-34.543705, -58.44097597322463;21/7/2025 13:23;
137;ICONIC;T0040;00006A79B108000304E0;P0000946;1/2/2019 13:58;;NOORAK;151;151 - AIME PAINÉ;OPERATIVE;OPERATIVE;;;AT_STATION;10/7/2025 09:35;27;35589;18/7/2025 09:32;8458;12730402;;;;;;;;;;;;;;;;false;false;-34.61129829312854, -58.35913844292221;20/7/2025 17:05;
139;ICONIC;T0878;00005520B108000304E0;P0631059;1/2/2019 13:58;;FLOINB;466;333 - PARQUE DE LA ESTACIÓN;OPERATIVE;OPERATIVE;;;AT_STATION;7/7/2025 23:30;23;18774;19/7/2025 17:03;8961;15165415;;;;;;;;;;;;;;;;false;false;-34.608096, -58.41183969999999;21/7/2025 14:22;
144;ICONIC;T0098;00005FC4B008000304E0;P0631136;1/2/2019 13:58;;FZMIHF;492;325 - MEDRANO;OPERATIVE;OPERATIVE;;;AT_STATION;16/7/2025 12:18;5;2540;19/7/2025 03:22;9332;15976714;;;;;;;;;;;;;;;;false;false;-34.6097105, -58.4215633;21/7/2025 13:12;
146;ICONIC;T1498;000074F1B008000304E0;P0001063;1/2/2019 13:58;;NJMCLB;476;279 - PLAZA MONTE CASTRO;OPERATIVE;OPERATIVE;;;AT_STATION;20/7/2025 10:36;2;1683;4/7/2025 12:41;8882;14326789;;;;;;;;;;;;;;;;false;false;-34.6182924, -58.4985253;21/7/2025 14:55;
152;ICONIC;T1309;00001930B108000304E0;PO630540;1/2/2019 13:58;;NGXTJH;128;128 - PARQUE DEL BAJO;OPERATIVE;OPERATIVE;;;AT_STATION;21/7/2025 10:43;2;812;21/7/2025 10:43;7600;10663483;;;;;;;;;;;;;;;;false;false;-34.60515159, -58.36882117;21/7/2025 15:06;
159;ICONIC;T0998;00003FDAB008000304E0;P0630679;1/2/2019 13:58;;NHQVHE;539;115 - JUAN DE GARAY;OPERATIVE;OPERATIVE;;;AT_STATION;11/7/2025 11:07;12;13954;11/6/2025 13:13;11125;17122080;;;;;;;;;;;;;;;;false;false;-34.626972970573625, -58.38060147088622;21/7/2025 14:05;
164;ICONIC;T0580;0000051AB108000304E0;P0000910;1/2/2019 13:58;;NPJLCD;491;266 - PLAZA SABATTINI;OPERATIVE;OPERATIVE;;;AT_STATION;15/7/2025 18:21;16;15522;16/7/2025 16:12;11330;16881144;;;;;;;;;;;;;;;;false;false;-34.61200399005994, -58.44215423439331;21/7/2025 14:42;
165;ICONIC;T1705;0000B08FB108000304E0;P0630897;1/2/2019 13:58;;NVAULH;513;308 - SAN MARTIN II;OPERATIVE;OPERATIVE;;;AT_STATION;16/7/2025 03:54;8;4214;17/7/2025 11:20;6146;11689346;;;;;;;;;;;;;;;;false;false;-34.5971297, -58.490739;21/7/2025 12:34;
166;ICONIC;T0286;000010C6B008000304E0;P0631338;1/2/2019 13:58;;FFDVTF;;;OPERATIVE;OPERATIVE;;;IN_WAREHOUSE;20/7/2025 20:08;0;0;21/7/2025 11:15;9199;23193225;;;;;;;;;;;;;;;;false;false;0.0, 0.0;21/7/2025 11:23;
168;ICONIC;T0204;00001B20B108000304E0;PO630898;1/2/2019 13:58;;NORMTH;385;268 - Plaza Aristóbulo Del Valle;OPERATIVE;OPERATIVE;;;AT_STATION;15/7/2025 19:38;6;9141;17/7/2025 01:19;7332;11037159;;;;;;;;;;;;;;;;false;false;-34.606159914753725, -58.493141345207654;19/7/2025 14:41;
172;FIT;T1771;0000CB0BD216500304E0;S/N 001075;1/2/2019 13:58;;NZZMHF;;;OPERATIVE;OPERATIVE;;;IN_USE;18/7/2025 03:51;15;15872;18/7/2025 23:07;4922;11034089;;;;;;;;;;;;;;;;false;false;0.0, 0.0;21/7/2025 15:05;
176;ICONIC;T1800;00009398C950000304E0;P0631073;1/2/2019 13:58;;FFUIOB;;;OPERATIVE;OPERATIVE;;;IN_TRUCK;21/7/2025 00:12;0;0;21/7/2025 09:00;7120;9753173;;;;;;;;;;;;;;;;false;false;0.0, 0.0;21/7/2025 14:20;
179;ICONIC;T1053;00009530B108000304E0;PO630919;1/2/2019 13:58;;FNOILD;204;167 - Hipólito Yrigoyen;OPERATIVE;OPERATIVE;;;AT_STATION;15/7/2025 11:47;1;370;21/7/2025 11:08;7310;13235396;;;;;;;;;;;;;;;;false;false;0.0, 0.0;21/7/2025 14:48;
186;ICONIC;T1296;00004CFE2817500304E0;R0630810;1/2/2019 13:58;;NJEBSF;162;162 - LARREA Y BARTOLOMÉ MITRE;OPERATIVE;OPERATIVE;;;AT_STATION;16/7/2025 08:21;12;16398;21/7/2025 01:24;6928;13777418;;;;;;;;;;;;;;;;false;false;-34.608985, -58.401924;21/7/2025 13:55;
187;ICONIC;T4883;0000B92CB108000304E0;R1112;1/2/2019 13:58;;NGYIJG;;;OPERATIVE;OPERATIVE;;;IN_USE;10/7/2025 07:47;15;20071;11/7/2025 04:37;2067;3626690;;;;;;;;;;;;;;;;false;false;0.0, 0.0;21/7/2025 15:03;
195;ICONIC;T0079;00005330B108000304E0;P0630845;1/2/2019 13:58;;FQLCQC;382;204 - Biarritz;OPERATIVE;OPERATIVE;;;AT_STATION;15/7/2025 02:05;1;3724;20/7/2025 21:34;8873;11697861;;;;;;;;;;;;;;;;false;false;-34.60543081369964, -58.477255218997016;21/7/2025 01:44;
208;ICONIC;T0762;0000B030B108000304E0;P0631478;1/2/2019 13:58;;FYOCCI;21;021 - Parque Patricios;OPERATIVE;OPERATIVE;;;AT_STATION;16/7/2025 20:00;9;12589;21/7/2025 09:39;10225;14504030;;;;;;;;;;;;;;;;false;false;0.0, 0.0;20/7/2025 19:08;
214;ICONIC;T0933;00007220B108000304E0;P0631395;1/2/2019 13:58;;FQYJZG;311;213 - Hospital Alvear;OPERATIVE;OPERATIVE;;;AT_STATION;18/7/2025 00:49;3;6195;18/7/2025 02:10;10214;15666579;;;;;;;;;;;;;;;;false;false;0.0, 0.0;21/7/2025 02:47;
223;ICONIC;T2312;0000A2DAB008000304E0;P0631448;1/2/2019 13:58;;NHTVOB;476;279 - PLAZA MONTE CASTRO;OPERATIVE;OPERATIVE;;;AT_STATION;21/7/2025 06:06;0;0;21/7/2025 06:06;5605;21041865;;;;;;;;;;;;;;;;false;false;-34.6182924, -58.4985253;21/7/2025 06:06;
231;ICONIC;T0976;0000D0E9B008000304E0;P0630742;1/2/2019 13:58;;FUGTJI;358;249 - Vidal;OPERATIVE;OPERATIVE;;;AT_STATION;19/7/2025 19:43;0;0;20/7/2025 11:41;10865;18514773;;;;;;;;;;;;;;;;false;false;-34.56031055981906, -58.46364346441801;21/7/2025 09:25;
233;ICONIC;T0195;0000132EB108000304E0;PO630987;1/2/2019 13:58;;NKLROK;102;102 - ROSETI;OPERATIVE;OPERATIVE;;;AT_STATION;13/7/2025 03:54;15;29718;19/7/2025 17:55;8194;12930324;;;;;;;;;;;;;;;;false;false;0.0, 0.0;21/7/2025 12:56;
236;ICONIC;T1253;00008BC7C950000304E0;P0631746;1/2/2019 13:58;;FVQHPD;5;005 - Plaza Italia;OPERATIVE;OPERATIVE;;;AT_STATION;10/7/2025 08:47;45;63663;20/7/2025 16:06;5442;20666241;;;;;;;;;;;;;;;;false;false;-34.5805497, -58.4209542;20/7/2025 18:18;
237;ICONIC;T1717;00005B8CC950000304E0;P0630589;1/2/2019 13:58;Si;FZUEIJ;327;366 - VILLA OLÍMPICA;OPERATIVE;OPERATIVE;;;AT_STATION;7/7/2025 09:32;17;20173;16/7/2025 13:06;7472;17158187;;;;;;;;;;;;;;;;false;false;-34.677130515662185, -58.454286054001386;20/7/2025 16:32;
240;ICONIC;T2307;0000A330B108000304E0;P0630685;1/2/2019 13:58;;NACXSG;222;160 - Godoy Cruz y Libertador;OPERATIVE;OPERATIVE;;;AT_STATION;10/7/2025 07:47;42;61683;19/7/2025 13:56;7763;14350222;;;;;;;;;;;;;;;;false;false;-34.5759189160704, -58.41854288458634;21/7/2025 14:19;
243;ICONIC;T1422;0000CEDAB008000304E0;P0630681;1/2/2019 13:58;Si;FKJNLD;316;205 - SAN MARTIN;OPERATIVE;OPERATIVE;;;AT_STATION;12/7/2025 10:54;25;26195;9/7/2025 00:55;10874;18196116;;;;;;;;;;;;;;;;false;false;-34.605567, -58.453475;21/7/2025 15:19;
249;ICONIC;T0581;00007102B108000304E0;P0631482;1/2/2019 13:58;;FLJRHH;342;218 - Campana;OPERATIVE;OPERATIVE;;;AT_STATION;16/7/2025 12:17;4;3008;18/7/2025 08:47;8863;21715835;;;;;;;;;;;;;;;;false;false;0.0, 0.0;17/7/2025 23:43;
256;ICONIC;T0488;0000341AB108000304E0;P0630544;1/2/2019 13:58;;FQEIJI;277;292 - PLAZA BOLIVIA;OPERATIVE;OPERATIVE;;;AT_STATION;18/7/2025 18:29;1;976;19/7/2025 14:11;9056;16339888;;;;;;;;;;;;;;;;false;false;-34.563539, -58.436115;21/7/2025 11:29;
257;ICONIC;T0446;0000AA2CB108000304E0;P0630789;1/2/2019 13:58;;FGMFEE;479;347 - CARABOBO;OPERATIVE;OPERATIVE;;;AT_STATION;8/7/2025 09:26;33;35215;18/7/2025 11:04;10104;17127814;;;;;;;;;;;;;;;;false;false;-34.6262877, -58.45530009999999;18/7/2025 16:41;
261;ICONIC;T1308;0000861FB108000304E0;P0630787;1/2/2019 13:58;;FLEQWG;203;108 - Usina del Arte;OPERATIVE;OPERATIVE;;;AT_STATION;17/7/2025 06:57;6;3244;16/7/2025 03:25;8437;11029389;;;;;;;;;;;;;;;;false;false;-34.628757, -58.356259;17/7/2025 17:52;
266;ICONIC;T1060;00001C19B108000304E0;P0630774;1/2/2019 13:58;;NYYFHF;546;143 - COMUNA 7;OPERATIVE;OPERATIVE;;;AT_STATION;14/7/2025 11:55;18;25442;19/7/2025 10:45;9587;23575635;;;;;;;;;;;;;;;;false;false;-34.6313039, -58.44176059999999;21/7/2025 13:20;
269;ICONIC;T1136;0000F52DB108000304E0;P0631485;1/2/2019 13:58;;FOKECF;204;167 - Hipólito Yrigoyen;OPERATIVE;OPERATIVE;;;AT_STATION;10/7/2025 04:05;12;13012;10/7/2025 10:28;10437;25571878;;;;;;;;;;;;;;;;false;false;0.0, 0.0;20/7/2025 17:35;
272;ICONIC;T1304;0000421FB108000304E0;P0631201;1/2/2019 13:58;;NAOITB;203;108 - Usina del Arte;OPERATIVE;OPERATIVE;;;AT_STATION;14/7/2025 09:29;5;2541;14/7/2025 09:29;6657;8507289;;;;;;;;;;;;;;;;false;false;-34.628757, -58.356259;17/7/2025 18:09;
273;ICONIC;T0180;0000BC2FB108000304E0;P0631296;1/2/2019 13:58;;FOLPOF;565;319 - HEREDIA;OPERATIVE;OPERATIVE;;;AT_STATION;18/7/2025 01:56;7;8838;19/7/2025 12:05;9996;17518158;;;;;;;;;;;;;;;;false;false;-34.5729858, -58.46813839999999;21/7/2025 12:53;
279;ICONIC;T2332;00007C09B108000304E0;P0630515;1/2/2019 13:58;;FTLHMD;;;OPERATIVE;OPERATIVE;;;IN_TRUCK;21/7/2025 03:25;0;0;21/7/2025 09:38;5455;20795073;;;;;;;;;;;;;;;;false;false;0.0, 0.0;21/7/2025 14:20;
285;ICONIC;T1322;000005378D13500304E0;P0630534;1/2/2019 13:58;;NDSFSG;48;034 - Colonia Express;OPERATIVE;OPERATIVE;;;AT_STATION;14/7/2025 18:24;7;7153;14/7/2025 19:51;8925;25289702;;;;;;;;;;;;;;;;false;false;-34.6236397, -58.3632448;21/7/2025 06:52;
286;ICONIC;T1439;0000462CB108000304E0;P0631401;1/2/2019 13:58;;NJGGRH;289;255 - BARRANCAS DE BELGRANO;OPERATIVE;OPERATIVE;;;AT_STATION;8/7/2025 19:51;25;37699;21/7/2025 11:47;7849;23012982;;;;;;;;;;;;;;;;false;false;-34.559801, -58.448314;21/7/2025 11:47;
288;FIT;T1688;00007FC3F450000304E0;S/N 002496;1/2/2019 13:58;;NFRMWK;454;176 - Plaza Derechos del hombre;OPERATIVE;OPERATIVE;;;AT_STATION;15/7/2025 09:08;28;44494;19/7/2025 17:14;7636;11202781;;;;;;;;;;;;;;;;false;false;-34.63403, -58.50694;19/7/2025 22:20;
289;FIT;T0512;0000D006CF16500304E0;S/N 002150;1/2/2019 13:58;;NJFOSJ;;;OPERATIVE;OPERATIVE;;;IN_WAREHOUSE;20/7/2025 11:54;0;0;21/7/2025 11:02;8939;14324705;;;;;;;;;;;;;;;;false;false;0.0, 0.0;21/7/2025 11:02;
291;ICONIC;T0492;000006DAB008000304E0;P0630894;1/2/2019 13:58;;NEJAYG;284;229 - RIGLOS;OPERATIVE;OPERATIVE;;;AT_STATION;12/7/2025 08:31;9;12562;13/7/2025 14:24;7374;12401994;;;;;;;;;;;;;;;;false;false;-34.631018, -58.435056;18/7/2025 10:38;
295;FIT;T1510;0000B25FD416500304E0;S/N 002136;1/2/2019 13:58;;NIHOLB;269;260 - SAN MIGUEL DE GARICOITS;OPERATIVE;OPERATIVE;;;AT_STATION;19/7/2025 03:45;2;2094;19/7/2025 07:44;8858;13137052;;;;;;;;;;;;;;;;false;false;-34.577329, -58.457799;19/7/2025 18:30;
302;ICONIC;T1221;0000C930B108000304E0;P0631361;1/2/2019 13:58;;FHSGWJ;348;231 - Margariños Cervantes;OPERATIVE;OPERATIVE;;;AT_STATION;7/7/2025 02:07;31;31240;15/7/2025 18:23;10355;17542687;;;;;;;;;;;;;;;;false;false;-34.610482, -58.474369;21/7/2025 09:49;
309;FIT;T1683;000067A6E416500304E0;S/N 003639;1/2/2019 13:58;;NIREGK;323;240 - ECHEVERRIA;OPERATIVE;OPERATIVE;;;AT_STATION;15/7/2025 19:38;27;36124;15/7/2025 20:18;5745;7386218;;;;;;;;;;;;;;;;false;false;-34.565409, -58.459298;20/7/2025 19:31;
321;FIT;T1687;0000B070D016500304E0;S/N 001794;1/2/2019 13:58;;NBLMTD;156;156 - Plaza Alemania;OPERATIVE;OPERATIVE;;;AT_STATION;8/7/2025 10:58;28;38752;14/7/2025 09:51;8572;13361949;;;;;;;;;;;;;;;;false;false;0.0, 0.0;21/7/2025 07:30;
327;FIT;T1702;0000F173CF16500304E0;S/N 001921;1/2/2019 13:58;;NISGSK;74;074 - INSTITUTO LELOIR;OPERATIVE;OPERATIVE;;;AT_STATION;20/7/2025 19:51;2;2969;21/7/2025 03:04;8691;13101685;;;;;;;;;;;;;;;;false;false;-34.60439, -58.43454;21/7/2025 07:54;
339;ICONIC;T1056;00007BD9B008000304E0;P0630642;1/2/2019 13:58;;NPQQXF;;;OPERATIVE;OPERATIVE;;;IN_TRUCK;20/7/2025 11:54;0;0;21/7/2025 10:32;7665;24756432;;;;;;;;;;;;;;;;false;false;0.0, 0.0;21/7/2025 14:20;
362;ICONIC;T0788;00000530B108000304E0;P0631104;1/2/2019 13:58;;NJJKGB;;;OPERATIVE;OPERATIVE;;;IN_WAREHOUSE;18/7/2025 02:24;0;0;21/7/2025 13:24;9513;31811698;;;;;;;;;;;;;;;;false;false;0.0, 0.0;21/7/2025 13:24;
377;ICONIC;T1319;0000F720B108000304E0;P0630884;1/2/2019 13:59;;NPOTKF;25;025 - Plaza Guemes;OPERATIVE;OPERATIVE;;;AT_STATION;9/7/2025 21:00;50;54464;18/7/2025 11:12;7604;11495951;;;;;;;;;;;;;;;;false;false;-34.5894269, -58.4161178;21/7/2025 12:07;
394;ICONIC;T1343;00006319B108000304E0;P0630675;1/2/2019 13:59;;FLTTLD;5;005 - Plaza Italia;OPERATIVE;OPERATIVE;;;AT_STATION;13/7/2025 02:12;8;10891;18/7/2025 08:27;8098;29245979;;;;;;;;;;;;;;;;false;false;-34.5805497, -58.4209542;21/7/2025 13:13;
